PID,capital.gain,capital.loss,hours.per.week,native.country,class
P39257,8614,0,50, United-States, >50K
P39258,0,0,40, United-States, >50K
P39259,0,0,40, United-States, <=50K
P39260,0,0,78, United-States, <=50K
P39261,0,0,40, United-States, <=50K
P39262,0,0,50, United-States, <=50K
P39263,0,1672,40, United-States, <=50K
P39264,0,0,20, United-States, <=50K
P39265,0,0,50, United-States, <=50K
P39266,0,0,55, United-States, >50K
P39267,0,0,36, Philippines, <=50K
P39268,0,2457,40, United-States, <=50K
P39269,0,0,40, United-States, <=50K
P39270,0,0,20, United-States, <=50K
P39271,0,0,35, United-States, <=50K
P39272,0,0,10, United-States, <=50K
P39273,0,0,40, El-Salvador, <=50K
P39274,0,0,50, United-States, <=50K
P39275,0,0,20, United-States, >50K
P39276,0,0,40, United-States, <=50K
P39277,0,0,40, United-States, <=50K
P39278,0,0,40, United-States, <=50K
P39279,0,0,25, United-States, <=50K
P39280,0,0,60, United-States, <=50K
P39281,0,0,45, United-States, <=50K
P39282,0,0,40, United-States, <=50K
P39283,0,0,65, United-States, >50K
P39284,0,0,40, United-States, <=50K
P39285,0,0,60, United-States, <=50K
P39286,0,0,40, United-States, <=50K
P39287,0,1340,40, United-States, <=50K
P39288,0,0,30, United-States, <=50K
P39289,4064,0,46, United-States, <=50K
P39290,0,0,40, United-States, <=50K
P39291,0,0,40, United-States, <=50K
P39292,0,0,40, United-States, <=50K
P39293,0,0,40, United-States, <=50K
P39294,13550,0,60, United-States, >50K
P39295,0,0,30, United-States, <=50K
P39296,0,1579,40, United-States, <=50K
P39297,0,0,40, United-States, <=50K
P39298,0,0,40, United-States, <=50K
P39299,0,0,40, United-States, <=50K
P39300,0,0,50, United-States, <=50K
P39301,0,0,38, United-States, <=50K
P39302,0,0,10, Puerto-Rico, <=50K
P39303,0,0,40, France, >50K
P39304,0,0,45, United-States, <=50K
P39305,0,0,25, United-States, <=50K
P39306,0,0,23, United-States, <=50K
P39307,0,0,40, United-States, <=50K
P39308,0,2231,40, United-States, >50K
P39309,0,0,84, United-States, <=50K
P39310,0,0,55, United-States, <=50K
P39311,0,2238,40, United-States, <=50K
P39312,0,0,40, United-States, <=50K
P39313,0,0,20, United-States, <=50K
P39314,0,0,60, United-States, <=50K
P39315,0,0,40, United-States, <=50K
P39316,0,0,35, United-States, <=50K
P39317,0,0,40, United-States, <=50K
P39318,0,0,36, United-States, <=50K
P39319,10605,0,2, United-States, >50K
P39320,0,2205,40, United-States, <=50K
P39321,0,0,40, United-States, <=50K
P39322,0,0,50, United-States, >50K
P39323,0,0,40,Other, >50K
P39324,0,0,45, Mexico, >50K
P39325,0,0,40, El-Salvador, <=50K
P39326,0,0,40, United-States, <=50K
P39327,0,0,64, United-States, <=50K
P39328,0,0,30, United-States, <=50K
P39329,0,0,40, United-States, <=50K
P39330,0,0,40, United-States, <=50K
P39331,0,0,40, United-States, <=50K
P39332,0,0,40, United-States, <=50K
P39333,0,0,40, United-States, <=50K
P39334,0,0,40, United-States, <=50K
P39335,0,0,20, United-States, <=50K
P39336,14084,0,60, United-States, >50K
P39337,0,0,40,Other, <=50K
P39338,0,0,40, United-States, >50K
P39339,0,0,40, United-States, <=50K
P39340,7688,0,44, United-States, >50K
P39341,0,0,70, United-States, <=50K
P39342,0,0,50, United-States, <=50K
P39343,0,0,40, United-States, >50K
P39344,0,0,36, United-States, <=50K
P39345,0,0,40, United-States, <=50K
P39346,0,0,40, United-States, <=50K
P39347,0,0,18, United-States, <=50K
P39348,0,0,50, United-States, <=50K
P39349,0,0,40, United-States, <=50K
P39350,0,1902,43, United-States, >50K
P39351,0,0,44, United-States, <=50K
P39352,0,0,40, United-States, <=50K
P39353,4650,0,48, United-States, <=50K
P39354,0,0,40, United-States, <=50K
P39355,0,0,40, United-States, <=50K
P39356,0,0,40, United-States, >50K
P39357,0,0,52, United-States, <=50K
P39358,0,0,40, United-States, >50K
P39359,0,0,30,Other, <=50K
P39360,0,0,20, United-States, >50K
P39361,0,0,35, United-States, >50K
P39362,0,0,24,Other, <=50K
P39363,0,0,40, United-States, <=50K
P39364,0,0,33, United-States, <=50K
P39365,0,0,40, United-States, <=50K
P39366,0,0,35, United-States, <=50K
P39367,0,0,40, United-States, <=50K
P39368,0,0,40, United-States, <=50K
P39369,0,0,45, Poland, <=50K
P39370,0,0,35, United-States, <=50K
P39371,0,1902,40, United-States, >50K
P39372,0,0,65, Guatemala, <=50K
P39373,0,0,40, United-States, <=50K
P39374,0,0,40, United-States, <=50K
P39375,0,0,40, United-States, <=50K
P39376,0,0,60, United-States, >50K
P39377,0,2258,20, United-States, <=50K
P39378,0,0,40, Philippines, >50K
P39379,0,0,40, United-States, <=50K
P39380,0,0,60, United-States, <=50K
P39381,0,0,40, United-States, <=50K
P39382,0,0,40, United-States, <=50K
P39383,0,0,35, Germany, <=50K
P39384,0,0,40, Hungary, >50K
P39385,0,0,35, United-States, <=50K
P39386,0,0,40, United-States, <=50K
P39387,0,1848,48, United-States, >50K
P39388,0,0,40, Hong, <=50K
P39389,0,0,38, United-States, <=50K
P39390,0,0,40, United-States, <=50K
P39391,0,0,40, United-States, <=50K
P39392,0,0,40, United-States, <=50K
P39393,0,0,8, United-States, <=50K
P39394,0,0,50, United-States, <=50K
P39395,0,0,18, United-States, <=50K
P39396,0,0,48, United-States, >50K
P39397,4386,0,48, United-States, <=50K
P39398,0,0,45, South, >50K
P39399,0,0,55, United-States, <=50K
P39400,0,0,50, United-States, <=50K
P39401,0,0,8, United-States, <=50K
P39402,0,1887,50, United-States, >50K
P39403,0,0,30, United-States, <=50K
P39404,0,0,50, United-States, <=50K
P39405,0,0,40, United-States, <=50K
P39406,0,0,53, United-States, <=50K
P39407,0,0,42, United-States, <=50K
P39408,0,0,20, United-States, <=50K
P39409,2977,0,55, United-States, <=50K
P39410,0,0,40, United-States, <=50K
P39411,0,0,40, United-States, <=50K
P39412,0,0,6, United-States, <=50K
P39413,0,0,50, United-States, <=50K
P39414,0,0,55, United-States, <=50K
P39415,0,0,31, United-States, >50K
P39416,0,0,75, United-States, <=50K
P39417,0,0,40, United-States, <=50K
P39418,0,0,50, United-States, <=50K
P39419,0,0,40, United-States, <=50K
P39420,99999,0,60, United-States, >50K
P39421,0,0,40, United-States, <=50K
P39422,0,0,20, United-States, <=50K
P39423,0,0,70, United-States, >50K
P39424,0,0,40,Other, >50K
P39425,0,0,40, United-States, <=50K
P39426,0,0,50, United-States, <=50K
P39427,0,0,45, United-States, >50K
P39428,0,0,40, United-States, <=50K
P39429,0,0,40, United-States, <=50K
P39430,0,0,75, United-States, >50K
P39431,0,0,35, United-States, >50K
P39432,0,0,10,Other, <=50K
P39433,0,0,40, United-States, <=50K
P39434,0,0,25, United-States, <=50K
P39435,0,0,40, United-States, <=50K
P39436,0,0,80, United-States, <=50K
P39437,0,0,40,Other, <=50K
P39438,0,0,35, United-States, <=50K
P39439,0,0,45, United-States, >50K
P39440,0,0,30, Poland, <=50K
P39441,0,0,65, United-States, <=50K
P39442,0,0,40, United-States, <=50K
P39443,0,0,35, United-States, <=50K
P39444,0,0,40, United-States, <=50K
P39445,0,0,45, United-States, >50K
P39446,0,0,40, United-States, <=50K
P39447,0,0,40, United-States, <=50K
P39448,0,0,24, United-States, <=50K
P39449,0,0,65, United-States, >50K
P39450,0,0,50, United-States, <=50K
P39451,0,0,80, United-States, <=50K
P39452,0,0,40, United-States, <=50K
P39453,0,0,40, United-States, <=50K
P39454,0,0,35, United-States, <=50K
P39455,0,0,40, England, >50K
P39456,2635,0,60, United-States, <=50K
P39457,0,0,30, United-States, <=50K
P39458,0,0,40, United-States, <=50K
P39459,0,0,47, United-States, <=50K
P39460,0,0,50, United-States, <=50K
P39461,5013,0,40, United-States, <=50K
P39462,0,0,60, United-States, <=50K
P39463,0,0,10, United-States, <=50K
P39464,0,0,40, United-States, >50K
P39465,0,0,40, United-States, <=50K
P39466,7298,0,60, United-States, >50K
P39467,0,0,40, United-States, <=50K
P39468,7298,0,50, United-States, >50K
P39469,0,0,50, United-States, <=50K
P39470,0,0,40, United-States, <=50K
P39471,0,1628,47, United-States, <=50K
P39472,0,0,44, United-States, >50K
P39473,0,0,24, United-States, <=50K
P39474,0,0,50, United-States, >50K
P39475,0,0,40, United-States, <=50K
P39476,0,0,35, United-States, <=50K
P39477,0,0,12, United-States, <=50K
P39478,15024,0,37, United-States, >50K
P39479,5178,0,12, United-States, >50K
P39480,0,0,60, United-States, >50K
P39481,0,0,40, United-States, <=50K
P39482,0,0,30, United-States, <=50K
P39483,0,0,40, United-States, <=50K
P39484,0,0,45, United-States, <=50K
P39485,0,0,40, United-States, <=50K
P39486,0,0,40, United-States, <=50K
P39487,0,0,70, United-States, <=50K
P39488,0,0,35, United-States, >50K
P39489,10520,0,40, United-States, >50K
P39490,0,0,40, United-States, <=50K
P39491,0,0,40, United-States, <=50K
P39492,0,0,45, United-States, <=50K
P39493,0,0,84, United-States, <=50K
P39494,0,0,18, United-States, <=50K
P39495,0,0,40, United-States, <=50K
P39496,0,0,50, United-States, <=50K
P39497,0,0,45, United-States, <=50K
P39498,0,0,45, United-States, >50K
P39499,0,0,40, United-States, <=50K
P39500,0,0,40, United-States, <=50K
P39501,0,0,40, United-States, >50K
P39502,0,0,40, United-States, <=50K
P39503,0,0,45, United-States, <=50K
P39504,0,0,40, United-States, <=50K
P39505,0,0,32, United-States, <=50K
P39506,0,0,40, United-States, <=50K
P39507,0,0,40, United-States, <=50K
P39508,0,0,40, United-States, >50K
P39509,0,0,40, Jamaica, <=50K
P39510,0,0,40, United-States, <=50K
P39511,0,0,40, United-States, >50K
P39512,0,0,40, England, <=50K
P39513,0,0,20, United-States, <=50K
P39514,0,0,40, United-States, <=50K
P39515,0,0,40, United-States, <=50K
P39516,0,0,40, United-States, <=50K
P39517,0,0,30, United-States, >50K
P39518,0,1902,40, United-States, >50K
P39519,0,0,32, United-States, <=50K
P39520,0,0,40, United-States, <=50K
P39521,0,0,30, United-States, <=50K
P39522,0,0,35, United-States, <=50K
P39523,0,0,40, United-States, <=50K
P39524,0,0,38, United-States, <=50K
P39525,0,0,40, United-States, <=50K
P39526,0,0,40, United-States, >50K
P39527,3103,0,40, United-States, >50K
P39528,0,0,50, Puerto-Rico, <=50K
P39529,0,0,70, United-States, >50K
P39530,0,0,40, United-States, <=50K
P39531,0,0,40, United-States, <=50K
P39532,0,0,45, United-States, <=50K
P39533,0,0,40, Mexico, <=50K
P39534,0,0,45, United-States, >50K
P39535,27828,0,60, United-States, >50K
P39536,4865,0,40, United-States, <=50K
P39537,7688,0,40, United-States, >50K
P39538,2414,0,40, United-States, <=50K
P39539,0,0,40, United-States, <=50K
P39540,0,0,40, United-States, <=50K
P39541,0,0,21, United-States, <=50K
P39542,0,0,20, United-States, <=50K
P39543,0,0,40, United-States, >50K
P39544,0,0,40, United-States, <=50K
P39545,0,0,52, United-States, <=50K
P39546,0,0,60, United-States, <=50K
P39547,0,0,40, United-States, <=50K
P39548,0,0,40, United-States, >50K
P39549,0,0,40, United-States, <=50K
P39550,0,0,40, United-States, <=50K
P39551,0,0,40, United-States, >50K
P39552,0,0,50, United-States, <=50K
P39553,0,0,40, United-States, <=50K
P39554,0,0,24, United-States, <=50K
P39555,0,0,40, United-States, <=50K
P39556,0,0,20, United-States, <=50K
P39557,0,0,16, United-States, <=50K
P39558,0,0,55, United-States, <=50K
P39559,0,0,40, United-States, <=50K
P39560,0,0,60, United-States, <=50K
P39561,0,2231,40, United-States, >50K
P39562,0,0,40, United-States, <=50K
P39563,0,0,40, United-States, <=50K
P39564,0,0,40, United-States, <=50K
P39565,0,0,50, United-States, <=50K
P39566,0,2415,55, United-States, >50K
P39567,0,653,40, United-States, <=50K
P39568,0,0,40, United-States, <=50K
P39569,0,0,35, United-States, >50K
P39570,0,0,40, United-States, <=50K
P39571,0,0,40, United-States, >50K
P39572,0,0,3, United-States, <=50K
P39573,0,0,40, United-States, <=50K
P39574,0,0,15, United-States, <=50K
P39575,0,0,10, United-States, <=50K
P39576,0,0,50, United-States, <=50K
P39577,0,0,40, United-States, <=50K
P39578,0,0,60,Other, <=50K
P39579,0,0,40, United-States, <=50K
P39580,0,0,40, United-States, <=50K
P39581,0,0,16, United-States, <=50K
P39582,0,0,40, United-States, <=50K
P39583,0,0,40, United-States, <=50K
P39584,0,0,40, United-States, <=50K
P39585,0,0,50, United-States, >50K
P39586,99999,0,40, United-States, >50K
P39587,0,0,40, United-States, <=50K
P39588,0,0,50, United-States, <=50K
P39589,0,0,50, United-States, >50K
P39590,0,0,40, United-States, <=50K
P39591,0,0,75, United-States, >50K
P39592,0,0,40, United-States, <=50K
P39593,0,0,40, United-States, <=50K
P39594,3674,0,40, United-States, <=50K
P39595,0,0,38, United-States, <=50K
P39596,0,0,40, United-States, >50K
P39597,0,0,60, United-States, <=50K
P39598,0,0,40, China, <=50K
P39599,0,0,42, United-States, <=50K
P39600,6849,0,40, United-States, <=50K
P39601,0,0,50, United-States, >50K
P39602,0,0,40, United-States, <=50K
P39603,2174,0,45, United-States, <=50K
P39604,0,0,40, Mexico, <=50K
P39605,0,0,60, United-States, <=50K
P39606,0,0,20, United-States, <=50K
P39607,0,0,4, United-States, <=50K
P39608,0,0,50,Other, >50K
P39609,0,0,55, United-States, >50K
P39610,0,0,50, United-States, <=50K
P39611,0,0,40, El-Salvador, <=50K
P39612,0,0,40, United-States, <=50K
P39613,0,0,28, United-States, <=50K
P39614,0,0,38, United-States, <=50K
P39615,0,0,24, United-States, <=50K
P39616,0,0,60, United-States, <=50K
P39617,0,0,39, United-States, <=50K
P39618,0,0,40, United-States, <=50K
P39619,0,1740,40, United-States, <=50K
P39620,0,0,40, United-States, <=50K
P39621,0,0,40,Other, <=50K
P39622,0,0,40, United-States, <=50K
P39623,0,1977,58, United-States, >50K
P39624,0,0,50, United-States, >50K
P39625,0,0,28, United-States, <=50K
P39626,0,0,40, United-States, >50K
P39627,0,0,20, United-States, <=50K
P39628,0,0,4, United-States, <=50K
P39629,0,0,24, Germany, <=50K
P39630,0,0,40, United-States, <=50K
P39631,0,1876,40, United-States, <=50K
P39632,0,0,45, United-States, <=50K
P39633,0,0,40, United-States, <=50K
P39634,0,0,40, United-States, <=50K
P39635,0,0,25, United-States, >50K
P39636,7298,0,40, Taiwan, >50K
P39637,0,0,24, United-States, <=50K
P39638,0,0,40, United-States, <=50K
P39639,0,0,50, United-States, <=50K
P39640,0,0,1, United-States, <=50K
P39641,0,1887,40, United-States, >50K
P39642,0,0,40, United-States, <=50K
P39643,0,0,40, Dominican-Republic, <=50K
P39644,0,0,17, United-States, <=50K
P39645,0,0,40, United-States, <=50K
P39646,0,0,50, United-States, <=50K
P39647,0,0,40, United-States, <=50K
P39648,0,0,40, Mexico, <=50K
P39649,15024,0,40, United-States, >50K
P39650,0,0,60, United-States, >50K
P39651,0,0,35, United-States, <=50K
P39652,5178,0,40, United-States, >50K
P39653,0,0,40, United-States, >50K
P39654,0,0,10, United-States, <=50K
P39655,0,0,40, United-States, <=50K
P39656,0,0,40, United-States, <=50K
P39657,0,0,48, United-States, <=50K
P39658,0,0,40, United-States, >50K
P39659,0,0,70, United-States, <=50K
P39660,0,0,40, United-States, <=50K
P39661,5455,0,40, United-States, <=50K
P39662,0,0,40, Germany, <=50K
P39663,0,0,40, United-States, <=50K
P39664,0,0,40, United-States, <=50K
P39665,0,0,35, United-States, >50K
P39666,0,0,40, United-States, <=50K
P39667,0,0,35, United-States, <=50K
P39668,0,0,40, United-States, <=50K
P39669,0,0,40, United-States, <=50K
P39670,0,0,30, United-States, <=50K
P39671,0,0,15, United-States, <=50K
P39672,0,0,60, United-States, >50K
P39673,0,0,45, United-States, <=50K
P39674,0,0,20, United-States, <=50K
P39675,0,0,40, United-States, <=50K
P39676,0,0,30, United-States, <=50K
P39677,0,0,40, United-States, >50K
P39678,0,0,45, United-States, >50K
P39679,0,0,45, United-States, >50K
P39680,0,0,5, United-States, <=50K
P39681,0,0,55, United-States, <=50K
P39682,0,0,35, United-States, <=50K
P39683,0,0,40, United-States, <=50K
P39684,0,0,40, United-States, <=50K
P39685,0,0,50, United-States, >50K
P39686,0,0,40, United-States, <=50K
P39687,0,0,60, United-States, <=50K
P39688,0,2415,40, United-States, >50K
P39689,0,0,40, United-States, <=50K
P39690,0,0,40, United-States, <=50K
P39691,0,0,40, United-States, <=50K
P39692,0,0,40, United-States, >50K
P39693,0,0,55, United-States, <=50K
P39694,0,0,40, United-States, <=50K
P39695,0,0,40, United-States, <=50K
P39696,0,0,40, United-States, <=50K
P39697,0,0,20, United-States, <=50K
P39698,0,0,40, United-States, <=50K
P39699,0,0,40, United-States, <=50K
P39700,0,0,40, United-States, <=50K
P39701,2907,0,35, United-States, <=50K
P39702,0,0,45, United-States, <=50K
P39703,0,0,23, United-States, <=50K
P39704,3674,0,40, United-States, <=50K
P39705,0,0,40, Portugal, <=50K
P39706,0,0,35, United-States, >50K
P39707,0,0,40, United-States, <=50K
P39708,0,0,50, United-States, >50K
P39709,0,0,40, United-States, <=50K
P39710,0,0,24, United-States, <=50K
P39711,0,0,38, United-States, <=50K
P39712,0,1740,40, United-States, <=50K
P39713,0,0,40, United-States, <=50K
P39714,0,0,40, United-States, <=50K
P39715,0,0,40, India, <=50K
P39716,0,0,50, United-States, <=50K
P39717,0,0,40, United-States, <=50K
P39718,0,0,41, United-States, <=50K
P39719,0,1887,40, United-States, >50K
P39720,0,0,84, United-States, <=50K
P39721,0,0,40, United-States, >50K
P39722,0,0,12, United-States, <=50K
P39723,0,0,55, United-States, >50K
P39724,0,1138,40, United-States, <=50K
P39725,0,0,40, United-States, <=50K
P39726,0,0,40, United-States, <=50K
P39727,0,0,40, United-States, <=50K
P39728,0,0,40,Other, <=50K
P39729,0,0,30, United-States, <=50K
P39730,0,0,40, United-States, >50K
P39731,0,0,40, United-States, >50K
P39732,0,0,15, United-States, <=50K
P39733,0,0,35, United-States, <=50K
P39734,0,0,39, United-States, <=50K
P39735,0,0,40, United-States, <=50K
P39736,0,0,50, United-States, >50K
P39737,7298,0,55, United-States, >50K
P39738,0,0,50, United-States, <=50K
P39739,0,0,55, United-States, <=50K
P39740,0,0,99, United-States, <=50K
P39741,0,0,40, United-States, <=50K
P39742,0,0,30, United-States, <=50K
P39743,0,0,31, United-States, <=50K
P39744,2597,0,40, United-States, <=50K
P39745,0,0,40, United-States, <=50K
P39746,0,0,40, United-States, <=50K
P39747,8614,0,40, United-States, >50K
P39748,0,0,37, United-States, <=50K
P39749,0,0,65, United-States, >50K
P39750,0,0,56, United-States, <=50K
P39751,0,0,40, United-States, <=50K
P39752,0,0,45, United-States, <=50K
P39753,0,0,45, United-States, <=50K
P39754,0,0,60, United-States, <=50K
P39755,0,0,35, United-States, <=50K
P39756,0,0,50, United-States, <=50K
P39757,0,0,53, United-States, <=50K
P39758,0,0,40, United-States, <=50K
P39759,0,0,35, United-States, <=50K
P39760,0,0,40, United-States, <=50K
P39761,0,0,35, United-States, <=50K
P39762,0,0,40, United-States, <=50K
P39763,0,0,35, United-States, <=50K
P39764,0,0,40, United-States, <=50K
P39765,0,0,60, United-States, <=50K
P39766,0,0,40, United-States, <=50K
P39767,0,0,40,Other, <=50K
P39768,0,0,25, United-States, <=50K
P39769,0,0,40, United-States, <=50K
P39770,0,0,40, United-States, <=50K
P39771,0,0,48, Haiti, <=50K
P39772,0,0,40, United-States, <=50K
P39773,0,0,40, United-States, >50K
P39774,0,0,40, United-States, <=50K
P39775,0,0,40, United-States, <=50K
P39776,0,0,40, United-States, <=50K
P39777,0,0,55, United-States, <=50K
P39778,0,0,40, Puerto-Rico, <=50K
P39779,0,0,60, United-States, >50K
P39780,0,0,45, United-States, >50K
P39781,0,0,40, United-States, <=50K
P39782,0,0,45, United-States, <=50K
P39783,0,0,40, Cuba, <=50K
P39784,0,0,48, United-States, <=50K
P39785,0,0,40, United-States, <=50K
